日期,开盘,收盘,减半事件,weights
2024-03-24,64036.5,67211.9,1.0,0.01896872011173786
2024-03-23,63785.6,64037.8,0.9996412341545085,0.018949760872825516
2024-03-22,65501.5,63785.5,0.999282468309017,0.018930820583675623
2024-03-21,67860.0,65503.8,0.9989237024635255,0.01891189922534789
2024-03-20,62046.8,67854.0,0.9985649366180339,0.018892996778920958
2024-03-19,67594.1,62050.0,0.9982061707725425,0.018874113225492383
2024-03-18,68389.7,67594.1,0.9978474049270509,0.0188552485461786
2024-03-17,65314.2,68391.2,0.9974886390815594,0.01883640272211494
2024-03-16,69456.5,65314.2,0.9971298732360679,0.018817575734455572
2024-03-15,71387.1,69463.7,0.9967711073905764,0.018798767564373504
2024-03-14,73066.7,71387.5,0.996412341545085,0.018779978193060567
2024-03-13,71461.9,73066.3,0.9960535756995934,0.018761207601727392
2024-03-12,72099.1,71470.2,0.9956948098541019,0.018742455771603377
2024-03-11,68964.7,72099.1,0.9953360440086104,0.018723722683936697
2024-03-10,68360.7,68964.8,0.9949772781631189,0.018705008319994266
2024-03-09,68178.5,68366.5,0.9946185123176273,0.018686312661061705
2024-03-08,66854.4,68172.0,0.9942597464721359,0.018667635688443367
2024-03-07,66074.6,66855.3,0.9939009806266443,0.018648977383462273
2024-03-06,63794.7,66080.4,0.9935422147811528,0.018630337727460117
2024-03-05,68273.1,63792.6,0.9931834489356614,0.018611716701797242
2024-03-04,63135.8,68270.1,0.9928246830901698,0.018593114287852618
2024-03-03,61955.6,63135.8,0.9924659172446783,0.01857453046702383
2024-03-02,62397.7,61994.5,0.9921071513991868,0.01855596522072706
2024-03-01,61157.3,62397.7,0.9917483855536953,0.018537418530397056
2024-02-29,62467.1,61169.3,0.9913896197082038,0.018518890377487125
2024-02-28,57048.7,62467.6,0.9910308538627123,0.018500380743469116
2024-02-27,54491.1,57056.2,0.9906720880172207,0.01848188960983339
2024-02-26,51722.7,54495.1,0.9903133221717293,0.01846341695808882
2024-02-25,51572.1,51722.7,0.9899545563262377,0.018444962769762742
2024-02-24,50739.6,51571.6,0.9895957904807462,0.018426527026400973
2024-02-23,51320.6,50740.5,0.9892370246352548,0.018408109709567765
2024-02-22,51850.2,51320.4,0.9888782587897632,0.0183897108008458
2024-02-21,52263.5,51858.2,0.9885194929442717,0.01837133028183617
2024-02-20,51783.1,52263.5,0.9881607270987802,0.018352968134158352
2024-02-19,52119.6,51783.6,0.9878019612532887,0.018334624339450198
2024-02-18,51646.0,52117.5,0.9874431954077971,0.01831629887936791
2024-02-17,52134.2,51646.0,0.9870844295623057,0.018297991735586026
2024-02-16,51901.4,52134.2,0.9867256637168141,0.018279702889797404
2024-02-15,51805.2,51901.3,0.9863668978713227,0.0182614323237132
2024-02-14,49708.6,51782.4,0.9860081320258312,0.018243180019062836
2024-02-13,49941.0,49716.0,0.9856493661803396,0.018224945957594014
2024-02-12,48280.2,49941.3,0.9852906003348482,0.018206730121072667
2024-02-11,47759.3,48277.3,0.9849318344893566,0.018188532491282956
2024-02-10,47128.0,47758.2,0.9845730686438651,0.018170353050027253
2024-02-09,45293.3,47127.5,0.9842143027983736,0.018152191779126116
2024-02-08,44346.2,45293.3,0.9838555369528821,0.01813404866041827
2024-02-07,43088.4,44339.8,0.9834967711073905,0.018115923675760596
2024-02-06,42697.6,43087.7,0.9831380052618991,0.01809781680702811
2024-02-05,42581.4,42697.2,0.9827792394164075,0.018079728036113935
2024-02-04,43006.2,42581.4,0.982420473570916,0.018061657344929306
2024-02-03,43194.7,43005.7,0.9820617077254246,0.018043604715403526
2024-02-02,43083.7,43194.7,0.981702941879933,0.018025570129483963
2024-02-01,42580.1,43081.4,0.9813441760344416,0.018007553569136033
2024-01-31,42946.2,42580.5,0.98098541018895,0.01798955501634317
2024-01-30,43303.3,42946.2,0.9806266443434585,0.017971574453106827
2024-01-29,42031.4,43299.8,0.980267878497967,0.017953611861446433
2024-01-28,42121.3,42030.7,0.9799091126524755,0.017935667223399395
2024-01-27,41811.5,42120.9,0.9795503468069839,0.01791774052102108
2024-01-26,39942.0,41811.3,0.9791915809614925,0.017899831736384774
2024-01-25,40085.1,39935.7,0.978832815116001,0.0178819408515817
2024-01-24,39891.3,40086.0,0.9784740492705094,0.017864067848720962
2024-01-23,39555.0,39888.8,0.978115283425018,0.01784621270992957
2024-01-22,41581.7,39556.4,0.9777565175795264,0.017828375417352365
2024-01-21,41695.4,41583.2,0.9773977517340349,0.01781055595315207
2024-01-20,41647.6,41695.4,0.9770389858885434,0.01779275429950921
2024-01-19,41293.8,41648.0,0.9766802200430519,0.017774970438622133
2024-01-18,42763.5,41292.7,0.9763214541975604,0.017757204352706977
2024-01-17,43139.1,42768.7,0.9759626883520689,0.01773945602399765
2024-01-16,42515.2,43145.5,0.9756039225065773,0.017721725434745827
2024-01-15,41747.6,42510.7,0.9752451566610859,0.017704012567220918
2024-01-14,42851.3,41746.1,0.9748863908155944,0.017686317403710048
2024-01-13,42836.7,42851.3,0.9745276249701028,0.017668639926518057
2024-01-12,46348.1,42835.9,0.9741688591246114,0.017650980117967466
2024-01-11,46629.3,46348.2,0.9738100932791198,0.01763333796039846
2024-01-10,46112.0,46629.3,0.9734513274336283,0.017615713436168887
2024-01-09,46959.2,46129.0,0.9730925615881368,0.01759810652765422
2024-01-08,43934.2,46962.2,0.9727337957426453,0.017580517217247547
2024-01-07,43973.5,43927.3,0.9723750298971537,0.017562945487359552
2024-01-06,44156.6,43967.9,0.9720162640516623,0.017545391320418508
2024-01-05,44163.0,44156.9,0.9716574982061708,0.01752785469887025
2024-01-04,42836.1,44157.0,0.9712987323606793,0.01751033560517815
2024-01-03,44943.7,42836.1,0.9709399665151878,0.01749283402182312
2024-01-02,44182.9,44943.7,0.9705812006696962,0.01747534993130356
2024-01-01,42272.5,44183.4,0.9702224348242048,0.01745788331613539
2023-12-31,42141.6,42272.5,0.9698636689787132,0.017440434158851995
2023-12-30,42074.7,42136.7,0.9695049031332217,0.017423002442004207
2023-12-29,42581.1,42072.4,0.9691461372877302,0.017405588148160313
2023-12-28,43446.5,42581.1,0.9687873714422387,0.017388191259906025
2023-12-27,42514.3,43446.5,0.9684286055967471,0.01737081175984444
2023-12-26,43579.9,42513.3,0.9680698397512557,0.017353449630596065
2023-12-25,42982.0,43578.5,0.9677110739057642,0.017336104854798765
2023-12-24,43710.4,42981.5,0.9673523080602726,0.017318777415107765
2023-12-23,43968.9,43710.4,0.9669935422147812,0.017301467294195624
2023-12-22,43865.9,43968.9,0.9666347763692896,0.01728417447475222
2023-12-21,43660.3,43865.9,0.9662760105237981,0.01726689893948473
2023-12-20,42259.5,43662.8,0.9659172446783066,0.017249640671117616
2023-12-19,42659.7,42259.3,0.9655584788328151,0.01723239965239261
2023-12-18,41369.1,42659.7,0.9651997129873237,0.0172151758660687
2023-12-17,42271.7,41368.7,0.9648409471418321,0.01719796929492208
2023-12-16,41929.0,42271.7,0.9644821812963406,0.017180779921746197
2023-12-15,43025.2,41929.0,0.9641234154508491,0.017163607729351663
2023-12-14,42886.3,43025.9,0.9637646496053576,0.01714645270056629
2023-12-13,41487.0,42884.5,0.963405883759866,0.017129314818235045
2023-12-12,41256.1,41487.0,0.9630471179143746,0.017112194065220045
2023-12-11,43791.0,41256.1,0.962688352068883,0.017095090424400543
2023-12-10,43716.6,43791.0,0.9623295862233915,0.017078003878672882
2023-12-09,44175.5,43718.4,0.9619708203779,0.017060934410950527
2023-12-08,43288.3,44175.5,0.9616120545324085,0.017043882004164002
2023-12-07,43774.4,43289.7,0.961253288686917,0.017026846641260904
2023-12-06,44076.2,43776.3,0.9608945228414255,0.017009828305205865
2023-12-05,41989.6,44076.2,0.960535756995934,0.016992826978980552
2023-12-04,39968.6,41987.8,0.9601769911504425,0.01697584264558363
2023-12-03,39456.8,39970.2,0.959818225304951,0.016958875288030768
2023-12-02,38688.2,39458.4,0.9594594594594594,0.016941924889354608
2023-12-01,37712.9,38688.2,0.959100693613968,0.01692499143260475
2023-11-30,37857.6,37712.9,0.9587419277684764,0.016908074900847735
2023-11-29,37823.3,37855.5,0.9583831619229849,0.016891175277167027
2023-11-28,37244.3,37823.3,0.9580243960774935,0.01687429254466301
2023-11-27,37451.8,37248.6,0.9576656302320019,0.016857426686452938
2023-11-26,37786.4,37451.8,0.9573068643865104,0.01684057768567096
2023-11-25,37718.6,37787.0,0.9569480985410189,0.016823745525468073
2023-11-24,37295.0,37717.3,0.9565893326955274,0.01680693018901211
2023-11-23,37410.8,37293.1,0.9562305668500358,0.016790131659487735
2023-11-22,35797.5,37410.8,0.9558718010045444,0.016773349920096423
2023-11-21,37452.7,35813.6,0.9555130351590528,0.016756584954056426
2023-11-20,37356.6,37454.1,0.9551542693135614,0.01673983674460278
2023-11-19,36568.6,37354.2,0.9547955034680699,0.016723105274987275
2023-11-18,36617.5,36568.6,0.9544367376225783,0.01670639052847844
2023-11-17,36161.8,36595.4,0.9540779717770869,0.016689692488361524
2023-11-16,37873.9,36161.2,0.9537192059315953,0.016673011137938485
2023-11-15,35549.3,37874.9,0.9533604400861038,0.016656346460527976
2023-11-14,36478.3,35549.3,0.9530016742406123,0.016639698439465313
2023-11-13,37067.8,36478.3,0.9526429083951208,0.016623067058102476
2023-11-12,37149.0,37064.4,0.9522841425496292,0.016606452299808085
2023-11-11,37306.3,37150.5,0.9519253767041378,0.01658985414796738
2023-11-10,36700.5,37303.0,0.9515666108586462,0.0165732725859822
2023-11-09,35636.9,36700.5,0.9512078450131547,0.016556707597270987
2023-11-08,35426.2,35636.9,0.9508490791676633,0.016540159165268756
2023-11-07,35042.1,35426.1,0.9504903133221717,0.016523627273427065
2023-11-06,35020.3,35042.0,0.9501315474766803,0.016507111905214027
2023-11-05,35065.8,35019.4,0.9497727816311887,0.016490613044114266
2023-11-04,34718.6,35065.8,0.9494140157856972,0.016474130673628923
2023-11-03,34931.4,34718.7,0.9490552499402057,0.01645766477727563
2023-11-02,35423.8,34931.4,0.9486964840947142,0.016441215338588486
2023-11-01,34648.3,35423.8,0.9483377182492226,0.01642478234111805
2023-10-31,34478.9,34650.6,0.9479789524037312,0.01640836576843132
2023-10-30,34526.7,34477.9,0.9476201865582397,0.01639196560411173
2023-10-29,34082.6,34526.7,0.9472614207127481,0.01637558183175911
2023-10-28,33901.6,34082.6,0.9469026548672567,0.016359214434989684
2023-10-27,34153.7,33901.8,0.9465438890217651,0.01634286339743606
2023-10-26,34497.6,34153.7,0.9461851231762736,0.01632652870274719
2023-10-25,33917.0,34496.8,0.9458263573307821,0.016310210334588387
2023-10-24,33037.3,33917.0,0.9454675914852906,0.01629390827664128
2023-10-23,29984.2,33041.8,0.9451088256397991,0.016277622512603798
2023-10-22,29912.7,29984.2,0.9447500597943076,0.016261353026190195
2023-10-21,29674.7,29912.9,0.944391293948816,0.01624509980113097
2023-10-20,28724.0,29674.5,0.9440325281033246,0.0162288628211729
2023-10-19,28321.8,28723.0,0.9436737622578331,0.016212642070079004
2023-10-18,28405.2,28321.7,0.9433149964123415,0.016196437531628523
2023-10-17,28508.3,28403.6,0.9429562305668501,0.01618024918961693
2023-10-16,27161.2,28509.7,0.9425974647213585,0.016164077027855876
2023-10-15,26852.8,27161.2,0.942238698875867,0.016147921030173193
2023-10-14,26863.5,26852.8,0.9418799330303755,0.01613178118041289
2023-10-13,26761.1,26863.5,0.941521167184884,0.01611565746243511
2023-10-12,26878.2,26761.1,0.9411624013393924,0.016099549860116132
2023-10-11,27391.9,26876.6,0.940803635493901,0.016083458357348358
2023-10-10,27581.5,27391.0,0.9404448696484095,0.016067382938040282
2023-10-09,27922.7,27581.4,0.940086103802918,0.016051323586116484
2023-10-08,27961.1,27922.7,0.9397273379574265,0.01603528028551761
2023-10-07,27935.5,27961.1,0.9393685721119349,0.016019253020200356
2023-10-06,27410.3,27936.9,0.9390098062664435,0.016003241774137457
2023-10-05,27783.5,27410.3,0.9386510404209519,0.015987246531317667
